"name","spectrum_id","feature_idx","precursor_mz","precursor_rt","n_peaks","ID","feature_name","feature_mz","feature_rt","in_top_500","rank","label","full_label","display_label","cluster","size"
"2422","feat_1052_spec_1",1052,405.14118,3.906,33,1908,"morroniside",405.14118,3.906,TRUE,193,"F1052_S1","morroniside
405.14 m/z @ 3.91 min
Rank: 193","morroniside",31,9.11764705882353
"2423","feat_1052_spec_2",1052,405.14118,3.906,15,1908,"morroniside",405.14118,3.906,TRUE,193,"F1052_S2","morroniside
405.14 m/z @ 3.91 min
Rank: 193","morroniside",197,6.64705882352941
"2424","feat_1052_spec_3",1052,405.14118,3.906,32,1908,"morroniside",405.14118,3.906,TRUE,193,"F1052_S3","morroniside
405.14 m/z @ 3.91 min
Rank: 193","morroniside",31,8.98039215686275
"2425","feat_1052_spec_4",1052,405.14118,3.906,24,1908,"morroniside",405.14118,3.906,TRUE,193,"F1052_S4","morroniside
405.14 m/z @ 3.91 min
Rank: 193","morroniside",197,7.88235294117647
"2426","feat_1052_spec_5",1052,405.14118,3.906,27,1908,"morroniside",405.14118,3.906,TRUE,193,"F1052_S5","morroniside
405.14 m/z @ 3.91 min
Rank: 193","morroniside",31,8.29411764705882
"2428","feat_1054_spec_1",1054,409.08913,5.282,13,5081,NA,409.08913,5.282,FALSE,NA,"F1054_S1","Feature 1054
409.09 m/z @ 5.28 min",NA,205,3.98039215686275
"2429","feat_1054_spec_2",1054,409.08913,5.282,21,5081,NA,409.08913,5.282,FALSE,NA,"F1054_S2","Feature 1054
409.09 m/z @ 5.28 min",NA,205,4.76470588235294
"2430","feat_1054_spec_3",1054,409.08913,5.282,18,5081,NA,409.08913,5.282,FALSE,NA,"F1054_S3","Feature 1054
409.09 m/z @ 5.28 min",NA,205,4.47058823529412
"2431","feat_1054_spec_4",1054,409.08913,5.282,17,5081,NA,409.08913,5.282,FALSE,NA,"F1054_S4","Feature 1054
409.09 m/z @ 5.28 min",NA,206,4.37254901960784
"2432","feat_1055_spec_1",1055,409.0893,5.369,13,1484,NA,409.0893,5.369,FALSE,NA,"F1055_S1","Feature 1055
409.09 m/z @ 5.37 min",NA,205,3.98039215686275
"2433","feat_1055_spec_2",1055,409.0893,5.369,21,1484,NA,409.0893,5.369,FALSE,NA,"F1055_S2","Feature 1055
409.09 m/z @ 5.37 min",NA,205,4.76470588235294
"2434","feat_1055_spec_3",1055,409.0893,5.369,18,1484,NA,409.0893,5.369,FALSE,NA,"F1055_S3","Feature 1055
409.09 m/z @ 5.37 min",NA,205,4.47058823529412
"2435","feat_1055_spec_4",1055,409.0893,5.369,17,1484,NA,409.0893,5.369,FALSE,NA,"F1055_S4","Feature 1055
409.09 m/z @ 5.37 min",NA,206,4.37254901960784
"2437","feat_1057_spec_2",1057,411.09432,3.657,15,3897,NA,411.09432,3.657,FALSE,NA,"F1057_S2","Feature 1057
411.09 m/z @ 3.66 min",NA,207,4.17647058823529
"2439","feat_1057_spec_4",1057,411.09432,3.657,7,3897,NA,411.09432,3.657,FALSE,NA,"F1057_S4","Feature 1057
411.09 m/z @ 3.66 min",NA,207,3.3921568627451
"2442","feat_1059_spec_1",1059,412.88249,8.663,17,1470,NA,412.88249,8.663,FALSE,NA,"F1059_S1","Feature 1059
412.88 m/z @ 8.66 min",NA,208,4.37254901960784
"2444","feat_1059_spec_3",1059,412.88249,8.663,19,1470,NA,412.88249,8.663,FALSE,NA,"F1059_S3","Feature 1059
412.88 m/z @ 8.66 min",NA,208,4.56862745098039
"2448","feat_1063_spec_1",1063,415.13621,5.069,18,2804,"[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]",415.13621,5.069,TRUE,361,"F1063_S1","[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]
415.14 m/z @ 5.07 min
Rank: 361","[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]",65,7.05882352941176
"2449","feat_1063_spec_2",1063,415.13621,5.069,15,2804,"[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]",415.13621,5.069,TRUE,361,"F1063_S2","[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]
415.14 m/z @ 5.07 min
Rank: 361","[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]",66,6.64705882352941
"2450","feat_1063_spec_3",1063,415.13621,5.069,24,2804,"[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]",415.13621,5.069,TRUE,361,"F1063_S3","[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]
415.14 m/z @ 5.07 min
Rank: 361","[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]",65,7.88235294117647
"2451","feat_1063_spec_4",1063,415.13621,5.069,16,2804,"[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]",415.13621,5.069,TRUE,361,"F1063_S4","[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]
415.14 m/z @ 5.07 min
Rank: 361","[Similar to: (+/-)8(9)-DiHETE; ΔMass: 79.9134 Da]",66,6.7843137254902
"2452","feat_1066_spec_1",1066,415.22001,8.476,20,5151,NA,415.22001,8.476,FALSE,NA,"F1066_S1","Feature 1066
415.22 m/z @ 8.48 min",NA,209,4.66666666666667
"2453","feat_1066_spec_2",1066,415.22001,8.476,17,5151,NA,415.22001,8.476,FALSE,NA,"F1066_S2","Feature 1066
415.22 m/z @ 8.48 min",NA,210,4.37254901960784
"2454","feat_1066_spec_3",1066,415.22001,8.476,17,5151,NA,415.22001,8.476,FALSE,NA,"F1066_S3","Feature 1066
415.22 m/z @ 8.48 min",NA,211,4.37254901960784
"2455","feat_1066_spec_4",1066,415.22001,8.476,8,5151,NA,415.22001,8.476,FALSE,NA,"F1066_S4","Feature 1066
415.22 m/z @ 8.48 min",NA,212,3.49019607843137
"2456","feat_1067_spec_1",1067,415.22003,8.434,20,4063,NA,415.22003,8.434,FALSE,NA,"F1067_S1","Feature 1067
415.22 m/z @ 8.43 min",NA,209,4.66666666666667
"2457","feat_1067_spec_2",1067,415.22003,8.434,17,4063,NA,415.22003,8.434,FALSE,NA,"F1067_S2","Feature 1067
415.22 m/z @ 8.43 min",NA,210,4.37254901960784
"2458","feat_1067_spec_3",1067,415.22003,8.434,17,4063,NA,415.22003,8.434,FALSE,NA,"F1067_S3","Feature 1067
415.22 m/z @ 8.43 min",NA,211,4.37254901960784
"2459","feat_1067_spec_4",1067,415.22003,8.434,8,4063,NA,415.22003,8.434,FALSE,NA,"F1067_S4","Feature 1067
415.22 m/z @ 8.43 min",NA,212,3.49019607843137
"2461","feat_1071_spec_1",1071,417.15504,8.238,13,3207,NA,417.15504,8.238,TRUE,350,"F1071_S1","Feature 1071
417.16 m/z @ 8.24 min
Rank: 350","F1071",15,6.37254901960784
"2462","feat_1071_spec_2",1071,417.15504,8.238,13,3207,NA,417.15504,8.238,TRUE,350,"F1071_S2","Feature 1071
417.16 m/z @ 8.24 min
Rank: 350","F1071",15,6.37254901960784
"2463","feat_1074_spec_1",1074,420.13824,4.961,22,1542,NA,420.13824,4.961,FALSE,NA,"F1074_S1","Feature 1074
420.14 m/z @ 4.96 min",NA,34,4.86274509803922
"2464","feat_1074_spec_2",1074,420.13824,4.961,18,1542,NA,420.13824,4.961,FALSE,NA,"F1074_S2","Feature 1074
420.14 m/z @ 4.96 min",NA,34,4.47058823529412
"2465","feat_1074_spec_3",1074,420.13824,4.961,24,1542,NA,420.13824,4.961,FALSE,NA,"F1074_S3","Feature 1074
420.14 m/z @ 4.96 min",NA,34,5.05882352941176
"2466","feat_1074_spec_4",1074,420.13824,4.961,17,1542,NA,420.13824,4.961,FALSE,NA,"F1074_S4","Feature 1074
420.14 m/z @ 4.96 min",NA,34,4.37254901960784
"2467","feat_1075_spec_1",1075,420.13825,5.146,20,2021,NA,420.13825,5.146,FALSE,NA,"F1075_S1","Feature 1075
420.14 m/z @ 5.15 min",NA,34,4.66666666666667
"2468","feat_1075_spec_2",1075,420.13825,5.146,18,2021,NA,420.13825,5.146,FALSE,NA,"F1075_S2","Feature 1075
420.14 m/z @ 5.15 min",NA,34,4.47058823529412
"2469","feat_1075_spec_3",1075,420.13825,5.146,23,2021,NA,420.13825,5.146,FALSE,NA,"F1075_S3","Feature 1075
420.14 m/z @ 5.15 min",NA,34,4.96078431372549
"2470","feat_1075_spec_4",1075,420.13825,5.146,21,2021,NA,420.13825,5.146,FALSE,NA,"F1075_S4","Feature 1075
420.14 m/z @ 5.15 min",NA,34,4.76470588235294
"2471","feat_1075_spec_5",1075,420.13825,5.146,20,2021,NA,420.13825,5.146,FALSE,NA,"F1075_S5","Feature 1075
420.14 m/z @ 5.15 min",NA,34,4.66666666666667
"2472","feat_1075_spec_6",1075,420.13825,5.146,19,2021,NA,420.13825,5.146,FALSE,NA,"F1075_S6","Feature 1075
420.14 m/z @ 5.15 min",NA,34,4.56862745098039
"2473","feat_1075_spec_7",1075,420.13825,5.146,22,2021,NA,420.13825,5.146,FALSE,NA,"F1075_S7","Feature 1075
420.14 m/z @ 5.15 min",NA,34,4.86274509803922
"2474","feat_1075_spec_8",1075,420.13825,5.146,17,2021,NA,420.13825,5.146,FALSE,NA,"F1075_S8","Feature 1075
420.14 m/z @ 5.15 min",NA,34,4.37254901960784
"2475","feat_1080_spec_1",1080,426.1019,5.196,23,3852,NA,426.1019,5.196,FALSE,NA,"F1080_S1","Feature 1080
426.1 m/z @ 5.2 min",NA,71,4.96078431372549
"2476","feat_1080_spec_2",1080,426.1019,5.196,19,3852,NA,426.1019,5.196,FALSE,NA,"F1080_S2","Feature 1080
426.1 m/z @ 5.2 min",NA,213,4.56862745098039
"2477","feat_1082_spec_1",1082,426.91813,3.943,22,2019,NA,426.91813,3.943,FALSE,NA,"F1082_S1","Feature 1082
426.92 m/z @ 3.94 min",NA,15,4.86274509803922
"2478","feat_1082_spec_2",1082,426.91813,3.943,17,2019,NA,426.91813,3.943,FALSE,NA,"F1082_S2","Feature 1082
426.92 m/z @ 3.94 min",NA,15,4.37254901960784
"2479","feat_1082_spec_3",1082,426.91813,3.943,17,2019,NA,426.91813,3.943,FALSE,NA,"F1082_S3","Feature 1082
426.92 m/z @ 3.94 min",NA,15,4.37254901960784
"2480","feat_1083_spec_1",1083,426.91814,3.733,22,1306,NA,426.91814,3.733,FALSE,NA,"F1083_S1","Feature 1083
426.92 m/z @ 3.73 min",NA,15,4.86274509803922
"2481","feat_1083_spec_2",1083,426.91814,3.733,21,1306,NA,426.91814,3.733,FALSE,NA,"F1083_S2","Feature 1083
426.92 m/z @ 3.73 min",NA,15,4.76470588235294
"2482","feat_1083_spec_3",1083,426.91814,3.733,27,1306,NA,426.91814,3.733,FALSE,NA,"F1083_S3","Feature 1083
426.92 m/z @ 3.73 min",NA,15,5.35294117647059
"2483","feat_1083_spec_4",1083,426.91814,3.733,14,1306,NA,426.91814,3.733,FALSE,NA,"F1083_S4","Feature 1083
426.92 m/z @ 3.73 min",NA,15,4.07843137254902
"2484","feat_1083_spec_5",1083,426.91814,3.733,24,1306,NA,426.91814,3.733,FALSE,NA,"F1083_S5","Feature 1083
426.92 m/z @ 3.73 min",NA,15,5.05882352941176
"2485","feat_1083_spec_6",1083,426.91814,3.733,14,1306,NA,426.91814,3.733,FALSE,NA,"F1083_S6","Feature 1083
426.92 m/z @ 3.73 min",NA,15,4.07843137254902
"2486","feat_1083_spec_7",1083,426.91814,3.733,20,1306,NA,426.91814,3.733,FALSE,NA,"F1083_S7","Feature 1083
426.92 m/z @ 3.73 min",NA,15,4.66666666666667
"2487","feat_1083_spec_8",1083,426.91814,3.733,18,1306,NA,426.91814,3.733,FALSE,NA,"F1083_S8","Feature 1083
426.92 m/z @ 3.73 min",NA,15,4.47058823529412
"2488","feat_1083_spec_9",1083,426.91814,3.733,13,1306,NA,426.91814,3.733,FALSE,NA,"F1083_S9","Feature 1083
426.92 m/z @ 3.73 min",NA,15,3.98039215686275
"2489","feat_1083_spec_10",1083,426.91814,3.733,21,1306,NA,426.91814,3.733,FALSE,NA,"F1083_S10","Feature 1083
426.92 m/z @ 3.73 min",NA,15,4.76470588235294
"2492","feat_1085_spec_1",1085,429.19527,0.756,20,513,NA,429.19527,0.756,FALSE,NA,"F1085_S1","Feature 1085
429.2 m/z @ 0.76 min",NA,31,4.66666666666667
"2493","feat_1085_spec_2",1085,429.19527,0.756,21,513,NA,429.19527,0.756,FALSE,NA,"F1085_S2","Feature 1085
429.2 m/z @ 0.76 min",NA,87,4.76470588235294
"2494","feat_1085_spec_3",1085,429.19527,0.756,20,513,NA,429.19527,0.756,FALSE,NA,"F1085_S3","Feature 1085
429.2 m/z @ 0.76 min",NA,31,4.66666666666667
"2495","feat_1085_spec_4",1085,429.19527,0.756,14,513,NA,429.19527,0.756,FALSE,NA,"F1085_S4","Feature 1085
429.2 m/z @ 0.76 min",NA,88,4.07843137254902
"2496","feat_1086_spec_1",1086,429.19527,0.818,20,3307,NA,429.19527,0.818,FALSE,NA,"F1086_S1","Feature 1086
429.2 m/z @ 0.82 min",NA,31,4.66666666666667
"2497","feat_1086_spec_2",1086,429.19527,0.818,21,3307,NA,429.19527,0.818,FALSE,NA,"F1086_S2","Feature 1086
429.2 m/z @ 0.82 min",NA,87,4.76470588235294
"2498","feat_1086_spec_3",1086,429.19527,0.818,20,3307,NA,429.19527,0.818,FALSE,NA,"F1086_S3","Feature 1086
429.2 m/z @ 0.82 min",NA,31,4.66666666666667
"2499","feat_1086_spec_4",1086,429.19527,0.818,14,3307,NA,429.19527,0.818,FALSE,NA,"F1086_S4","Feature 1086
429.2 m/z @ 0.82 min",NA,88,4.07843137254902
"2500","feat_1086_spec_5",1086,429.19527,0.818,16,3307,NA,429.19527,0.818,FALSE,NA,"F1086_S5","Feature 1086
429.2 m/z @ 0.82 min",NA,31,4.27450980392157
"2502","feat_1087_spec_1",1087,430.12095,8.878,12,7285,NA,430.12095,8.878,FALSE,NA,"F1087_S1","Feature 1087
430.12 m/z @ 8.88 min",NA,44,3.88235294117647
"2505","feat_1087_spec_4",1087,430.12095,8.878,6,7285,NA,430.12095,8.878,FALSE,NA,"F1087_S4","Feature 1087
430.12 m/z @ 8.88 min",NA,44,3.29411764705882
"2506","feat_1088_spec_1",1088,430.12108,8.655,13,1480,NA,430.12108,8.655,FALSE,NA,"F1088_S1","Feature 1088
430.12 m/z @ 8.65 min",NA,44,3.98039215686275
"2508","feat_1088_spec_3",1088,430.12108,8.655,17,1480,NA,430.12108,8.655,FALSE,NA,"F1088_S3","Feature 1088
430.12 m/z @ 8.65 min",NA,44,4.37254901960784
"2509","feat_1088_spec_4",1088,430.12108,8.655,9,1480,NA,430.12108,8.655,FALSE,NA,"F1088_S4","Feature 1088
430.12 m/z @ 8.65 min",NA,44,3.58823529411765
"2518","feat_1094_spec_1",1094,435.14903,6.087,20,1428,NA,435.14903,6.087,FALSE,NA,"F1094_S1","Feature 1094
435.15 m/z @ 6.09 min",NA,136,4.66666666666667
"2519","feat_1094_spec_2",1094,435.14903,6.087,22,1428,NA,435.14903,6.087,FALSE,NA,"F1094_S2","Feature 1094
435.15 m/z @ 6.09 min",NA,136,4.86274509803922
"2520","feat_1094_spec_3",1094,435.14903,6.087,18,1428,NA,435.14903,6.087,FALSE,NA,"F1094_S3","Feature 1094
435.15 m/z @ 6.09 min",NA,136,4.47058823529412
"2521","feat_1094_spec_4",1094,435.14903,6.087,24,1428,NA,435.14903,6.087,FALSE,NA,"F1094_S4","Feature 1094
435.15 m/z @ 6.09 min",NA,136,5.05882352941176
"2524","feat_1098_spec_1",1098,436.13319,4.586,22,1182,NA,436.13319,4.586,TRUE,440,"F1098_S1","Feature 1098
436.13 m/z @ 4.59 min
Rank: 440","F1098",2,7.6078431372549
"2525","feat_1098_spec_2",1098,436.13319,4.586,16,1182,NA,436.13319,4.586,TRUE,440,"F1098_S2","Feature 1098
436.13 m/z @ 4.59 min
Rank: 440","F1098",2,6.7843137254902
"2527","feat_1099_spec_2",1099,436.14699,5.301,19,2142,NA,436.14699,5.301,FALSE,NA,"F1099_S2","Feature 1099
436.15 m/z @ 5.3 min",NA,136,4.56862745098039
"2528","feat_1102_spec_1",1102,440.93387,3.506,15,672,NA,440.93387,3.506,FALSE,NA,"F1102_S1","Feature 1102
440.93 m/z @ 3.51 min",NA,15,4.17647058823529
"2529","feat_1102_spec_2",1102,440.93387,3.506,16,672,NA,440.93387,3.506,FALSE,NA,"F1102_S2","Feature 1102
440.93 m/z @ 3.51 min",NA,15,4.27450980392157
"2530","feat_1102_spec_3",1102,440.93387,3.506,20,672,NA,440.93387,3.506,FALSE,NA,"F1102_S3","Feature 1102
440.93 m/z @ 3.51 min",NA,15,4.66666666666667
"2531","feat_1103_spec_1",1103,440.93389,3.67,15,2171,NA,440.93389,3.67,TRUE,390,"F1103_S1","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,6.64705882352941
"2532","feat_1103_spec_2",1103,440.93389,3.67,13,2171,NA,440.93389,3.67,TRUE,390,"F1103_S2","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,6.37254901960784
"2533","feat_1103_spec_3",1103,440.93389,3.67,23,2171,NA,440.93389,3.67,TRUE,390,"F1103_S3","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,7.74509803921569
"2534","feat_1103_spec_4",1103,440.93389,3.67,20,2171,NA,440.93389,3.67,TRUE,390,"F1103_S4","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,7.33333333333333
"2535","feat_1103_spec_5",1103,440.93389,3.67,13,2171,NA,440.93389,3.67,TRUE,390,"F1103_S5","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,6.37254901960784
"2536","feat_1103_spec_6",1103,440.93389,3.67,19,2171,NA,440.93389,3.67,TRUE,390,"F1103_S6","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,7.19607843137255
"2537","feat_1103_spec_7",1103,440.93389,3.67,25,2171,NA,440.93389,3.67,TRUE,390,"F1103_S7","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,8.01960784313725
"2538","feat_1103_spec_8",1103,440.93389,3.67,18,2171,NA,440.93389,3.67,TRUE,390,"F1103_S8","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,7.05882352941176
"2539","feat_1103_spec_9",1103,440.93389,3.67,18,2171,NA,440.93389,3.67,TRUE,390,"F1103_S9","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,7.05882352941176
"2540","feat_1103_spec_10",1103,440.93389,3.67,14,2171,NA,440.93389,3.67,TRUE,390,"F1103_S10","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,6.50980392156863
"2541","feat_1103_spec_11",1103,440.93389,3.67,15,2171,NA,440.93389,3.67,TRUE,390,"F1103_S11","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,6.64705882352941
"2542","feat_1103_spec_12",1103,440.93389,3.67,15,2171,NA,440.93389,3.67,TRUE,390,"F1103_S12","Feature 1103
440.93 m/z @ 3.67 min
Rank: 390","F1103",15,6.64705882352941
"2543","feat_1106_spec_1",1106,442.91312,5.054,24,4562,NA,442.91312,5.054,FALSE,NA,"F1106_S1","Feature 1106
442.91 m/z @ 5.05 min",NA,15,5.05882352941176
"2544","feat_1106_spec_2",1106,442.91312,5.054,21,4562,NA,442.91312,5.054,FALSE,NA,"F1106_S2","Feature 1106
442.91 m/z @ 5.05 min",NA,15,4.76470588235294
"2545","feat_1106_spec_3",1106,442.91312,5.054,17,4562,NA,442.91312,5.054,FALSE,NA,"F1106_S3","Feature 1106
442.91 m/z @ 5.05 min",NA,15,4.37254901960784
"2546","feat_1106_spec_4",1106,442.91312,5.054,14,4562,NA,442.91312,5.054,FALSE,NA,"F1106_S4","Feature 1106
442.91 m/z @ 5.05 min",NA,15,4.07843137254902
"2547","feat_1108_spec_1",1108,445.20013,0.829,25,2437,NA,445.20013,0.829,FALSE,NA,"F1108_S1","Feature 1108
445.2 m/z @ 0.83 min",NA,2,5.15686274509804
"2548","feat_1108_spec_2",1108,445.20013,0.829,12,2437,NA,445.20013,0.829,FALSE,NA,"F1108_S2","Feature 1108
445.2 m/z @ 0.83 min",NA,199,3.88235294117647
"2549","feat_1108_spec_3",1108,445.20013,0.829,24,2437,NA,445.20013,0.829,FALSE,NA,"F1108_S3","Feature 1108
445.2 m/z @ 0.83 min",NA,2,5.05882352941176
"2550","feat_1108_spec_4",1108,445.20013,0.829,9,2437,NA,445.20013,0.829,FALSE,NA,"F1108_S4","Feature 1108
445.2 m/z @ 0.83 min",NA,199,3.58823529411765
"2551","feat_1108_spec_5",1108,445.20013,0.829,19,2437,NA,445.20013,0.829,FALSE,NA,"F1108_S5","Feature 1108
445.2 m/z @ 0.83 min",NA,2,4.56862745098039
"2552","feat_1108_spec_6",1108,445.20013,0.829,15,2437,NA,445.20013,0.829,FALSE,NA,"F1108_S6","Feature 1108
445.2 m/z @ 0.83 min",NA,200,4.17647058823529
"2553","feat_1108_spec_7",1108,445.20013,0.829,17,2437,NA,445.20013,0.829,FALSE,NA,"F1108_S7","Feature 1108
445.2 m/z @ 0.83 min",NA,2,4.37254901960784
"2554","feat_1108_spec_8",1108,445.20013,0.829,16,2437,NA,445.20013,0.829,FALSE,NA,"F1108_S8","Feature 1108
445.2 m/z @ 0.83 min",NA,201,4.27450980392157
"2555","feat_1109_spec_1",1109,446.15326,6.065,25,215,NA,446.15326,6.065,TRUE,15,"F1109_S1","Feature 1109
446.15 m/z @ 6.07 min
Rank: 15","F1109",136,8.01960784313725
"2556","feat_1109_spec_2",1109,446.15326,6.065,17,215,NA,446.15326,6.065,TRUE,15,"F1109_S2","Feature 1109
446.15 m/z @ 6.07 min
Rank: 15","F1109",136,6.92156862745098
"2557","feat_1109_spec_3",1109,446.15326,6.065,22,215,NA,446.15326,6.065,TRUE,15,"F1109_S3","Feature 1109
446.15 m/z @ 6.07 min
Rank: 15","F1109",136,7.6078431372549
"2558","feat_1109_spec_4",1109,446.15326,6.065,17,215,NA,446.15326,6.065,TRUE,15,"F1109_S4","Feature 1109
446.15 m/z @ 6.07 min
Rank: 15","F1109",136,6.92156862745098
"2561","feat_1110_spec_1",1110,447.13466,5.257,23,180,"({2-[(1R,9S)-5-(2-Naphthyl)-6-oxo-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-11-yl]-2-oxoethyl}sulfanyl)acetic acid",447.13466,5.257,FALSE,NA,"F1110_S1","({2-[(1R,9S)-5-(2-Naphthyl)-6-oxo-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-11-yl]-2-oxoethyl}sulfanyl)acetic acid
447.13 m/z @ 5.26 min",NA,214,4.96078431372549
"2562","feat_1110_spec_2",1110,447.13466,5.257,19,180,"({2-[(1R,9S)-5-(2-Naphthyl)-6-oxo-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-11-yl]-2-oxoethyl}sulfanyl)acetic acid",447.13466,5.257,FALSE,NA,"F1110_S2","({2-[(1R,9S)-5-(2-Naphthyl)-6-oxo-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-11-yl]-2-oxoethyl}sulfanyl)acetic acid
447.13 m/z @ 5.26 min",NA,214,4.56862745098039
"2563","feat_1110_spec_3",1110,447.13466,5.257,20,180,"({2-[(1R,9S)-5-(2-Naphthyl)-6-oxo-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-11-yl]-2-oxoethyl}sulfanyl)acetic acid",447.13466,5.257,FALSE,NA,"F1110_S3","({2-[(1R,9S)-5-(2-Naphthyl)-6-oxo-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-11-yl]-2-oxoethyl}sulfanyl)acetic acid
447.13 m/z @ 5.26 min",NA,214,4.66666666666667
"2564","feat_1110_spec_4",1110,447.13466,5.257,14,180,"({2-[(1R,9S)-5-(2-Naphthyl)-6-oxo-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-11-yl]-2-oxoethyl}sulfanyl)acetic acid",447.13466,5.257,FALSE,NA,"F1110_S4","({2-[(1R,9S)-5-(2-Naphthyl)-6-oxo-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-11-yl]-2-oxoethyl}sulfanyl)acetic acid
447.13 m/z @ 5.26 min",NA,214,4.07843137254902
"2571","feat_1112_spec_1",1112,447.13726,5.78,21,1230,NA,447.13726,5.78,FALSE,NA,"F1112_S1","Feature 1112
447.14 m/z @ 5.78 min",NA,34,4.76470588235294
"2572","feat_1112_spec_2",1112,447.13726,5.78,17,1230,NA,447.13726,5.78,FALSE,NA,"F1112_S2","Feature 1112
447.14 m/z @ 5.78 min",NA,7,4.37254901960784
"2573","feat_1112_spec_3",1112,447.13726,5.78,17,1230,NA,447.13726,5.78,FALSE,NA,"F1112_S3","Feature 1112
447.14 m/z @ 5.78 min",NA,34,4.37254901960784
"2574","feat_1112_spec_4",1112,447.13726,5.78,12,1230,NA,447.13726,5.78,FALSE,NA,"F1112_S4","Feature 1112
447.14 m/z @ 5.78 min",NA,7,3.88235294117647
"2575","feat_1112_spec_5",1112,447.13726,5.78,26,1230,NA,447.13726,5.78,FALSE,NA,"F1112_S5","Feature 1112
447.14 m/z @ 5.78 min",NA,34,5.25490196078431
"2576","feat_1112_spec_6",1112,447.13726,5.78,21,1230,NA,447.13726,5.78,FALSE,NA,"F1112_S6","Feature 1112
447.14 m/z @ 5.78 min",NA,7,4.76470588235294
"2581","feat_1127_spec_1",1127,459.24625,8.488,22,263,"2-[(1S,4S,5S)-4-({[(4-Cyanophenyl)sulfonyl]amino}methyl)-5-isopropyl-2-methyl-2-cyclohexen-1-yl]-N-[2-(dimethylamino)ethyl]acetamide",459.24625,8.488,FALSE,NA,"F1127_S1","2-[(1S,4S,5S)-4-({[(4-Cyanophenyl)sulfonyl]amino}methyl)-5-isopropyl-2-methyl-2-cyclohexen-1-yl]-N-[2-(dimethylamino)ethyl]acetamide
459.25 m/z @ 8.49 min",NA,98,4.86274509803922
"2582","feat_1127_spec_2",1127,459.24625,8.488,15,263,"2-[(1S,4S,5S)-4-({[(4-Cyanophenyl)sulfonyl]amino}methyl)-5-isopropyl-2-methyl-2-cyclohexen-1-yl]-N-[2-(dimethylamino)ethyl]acetamide",459.24625,8.488,FALSE,NA,"F1127_S2","2-[(1S,4S,5S)-4-({[(4-Cyanophenyl)sulfonyl]amino}methyl)-5-isopropyl-2-methyl-2-cyclohexen-1-yl]-N-[2-(dimethylamino)ethyl]acetamide
459.25 m/z @ 8.49 min",NA,99,4.17647058823529
"2583","feat_1128_spec_1",1128,467.13887,5.196,22,1109,NA,467.13887,5.196,TRUE,191,"F1128_S1","Feature 1128
467.14 m/z @ 5.2 min
Rank: 191","F1128",71,7.6078431372549
"2584","feat_1128_spec_2",1128,467.13887,5.196,22,1109,NA,467.13887,5.196,TRUE,191,"F1128_S2","Feature 1128
467.14 m/z @ 5.2 min
Rank: 191","F1128",213,7.6078431372549
"2585","feat_1128_spec_3",1128,467.13887,5.196,29,1109,NA,467.13887,5.196,TRUE,191,"F1128_S3","Feature 1128
467.14 m/z @ 5.2 min
Rank: 191","F1128",71,8.56862745098039
"2586","feat_1128_spec_4",1128,467.13887,5.196,21,1109,NA,467.13887,5.196,TRUE,191,"F1128_S4","Feature 1128
467.14 m/z @ 5.2 min
Rank: 191","F1128",213,7.47058823529412
"2587","feat_1128_spec_5",1128,467.13887,5.196,18,1109,NA,467.13887,5.196,TRUE,191,"F1128_S5","Feature 1128
467.14 m/z @ 5.2 min
Rank: 191","F1128",71,7.05882352941176
